id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,昨日融券,融券差額(張),融券增加,融資5N,昨日融資,融資差額(張),融資增加,投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
2015,豐興,鋼鐵工業,67.6,0.3,0.3,67.8,67.6,0.0,-0.29,610.32,-236.0,0.0,0.0,0.0,,2.0,1.0,0.0,-1.0,34.0,0.01,0.41,-266.0,-0.05,11.36,-4.0,-0.0,0.24,29.0,0.0,0.02,0.02,0.01,4.0,7.0,14.0,-0.04,-0.07,-0.13,2.0,3.0,6.0,0.05,0.07,0.08,,,,0.64,2.54,5.2,6.73,元富-高雄,49.18%,新光-高雄,8.85%,香港上海匯豐,6.07%
2017,官田鋼,鋼鐵工業,13.5,0.75,1.48,13.7,13.55,0.37,-1.45,563.47,74.0,4.0,4.0,0.0,-1.0,2.0,-16.0,1.0,-1.06,0.0,0.0,0.0,75.0,0.02,1.59,-1.0,-0.0,12.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.3,0.46,5.0,10.0,15.0,0.13,0.16,0.17,,,,0.16,0.43,0.62,0.78,元大-佳里,9.41%,瑞士信貸,4.8%,凱基-中港,3.55%
2020,美亞,鋼鐵工業,23.3,-0.43,0.0,23.3,23.25,-0.21,-0.85,178.65,34.0,0.0,0.0,0.0,,1.0,0.0,-8.0,-inf,0.0,0.0,0.0,35.0,0.02,1.92,-1.0,-0.0,0.09,2.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.37,4.0,9.0,15.0,0.01,0.01,0.05,,,,-0.05,-0.02,0.12,-0.44,凱基-台北,20.67%,永豐金-潮州,8.94%,元富,6.7%
2022,聚亨,鋼鐵工業,8.32,0.24,0.0,8.32,8.43,1.32,-0.12,894.38,231.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,231.0,0.05,2.82,0.0,0.0,0.01,132.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.11,5.0,8.0,12.0,0.07,0.08,0.04,,,,0.12,0.21,0.21,0.34,凱基-台北,9.62%,新加坡商瑞銀,8.72%,群益金鼎-三民,5.48%
2023,燁輝,鋼鐵工業,15.25,0.33,0.33,15.3,15.35,0.66,-0.97,3201.74,1499.0,4.0,21.0,14.0,-0.33,3.0,401.0,-64.0,-1.16,0.0,0.0,0.01,1616.0,0.08,5.68,-117.0,-0.01,0.1,956.0,0.05,0.0,0.0,-0.0,1.0,2.0,11.0,0.11,0.13,0.32,3.0,7.0,13.0,0.08,0.11,0.24,,,,0.12,0.25,0.34,0.86,美林,13.27%,凱基-台北,12.05%,摩根大通,6.84%
2024,志聯,鋼鐵工業,17.85,-1.65,0.0,17.85,18.15,1.68,-1.36,70.69,16.0,1.0,2.0,0.0,-1.0,2.0,-16.0,6.0,-1.38,0.0,0.0,0.0,16.0,0.02,0.4,-0.0,-0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.03,2.0,6.0,9.0,-0.0,-0.0,0.01,,,,0.05,0.05,,,摩根大通,15.49%,花旗環球,8.45%,群益金鼎-崇德,7.04%
2025,千興,鋼鐵工業,4.83,0.42,0.41,4.85,4.78,-1.04,-3.04,157.07,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,-5.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.05,,,,-0.0,-0.02,-0.04,0.28,合庫-台南,35.03%,富邦-岡山,6.37%,國泰-敦南,5.1%
2027,大成鋼,鋼鐵工業,40.5,0.0,0.99,40.9,43.3,6.91,-1.03,50207.33,28189.0,3.0,2.0,188.0,93.0,1.0,-91.0,-513.0,4.64,13.0,0.0,1.17,26830.0,1.32,18.03,1346.0,0.07,2.71,24373.0,1.2,0.0,-0.02,0.14,1.0,2.0,9.0,1.49,1.67,2.5,4.0,8.0,15.0,1.3,1.29,1.83,,,,2.36,2.91,3.01,4.23,台灣摩根士丹利,17.61%,摩根大通,9.42%,美林,8.2%
2028,威致,鋼鐵工業,25.45,0.0,0.0,25.45,26.25,3.14,-2.23,1983.21,450.0,4.0,17.0,33.0,0.94,4.0,51.0,-115.0,-3.25,0.0,0.0,0.01,450.0,0.14,0.88,0.0,0.0,0.12,203.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.31,0.28,5.0,8.0,13.0,0.16,0.13,0.17,,,,0.86,1.54,1.8,2.32,新加坡商瑞銀,8.52%,美林,7.87%,凱基-台北,3.23%
2029,盛餘,鋼鐵工業,23.95,-0.21,0.21,24.0,24.15,0.84,-0.82,317.21,48.0,0.0,0.0,0.0,,4.0,9.0,24.0,1.67,0.0,0.0,0.01,52.0,0.02,69.26,-4.0,-0.0,0.11,24.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.42,3.0,5.0,13.0,0.01,0.01,0.07,,,,0.15,0.19,0.16,0.38,凱基-台北,13.88%,台新-台中,6.31%,美商高盛,4.73%
2030,彰源,鋼鐵工業,22.8,-0.44,0.44,22.9,23.15,1.54,-0.64,2476.79,790.0,1.0,-11.0,3.0,-1.27,3.0,269.0,193.0,-0.28,0.0,0.0,0.0,771.0,0.27,3.78,19.0,0.01,0.38,284.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.36,0.84,5.0,6.0,12.0,0.37,0.11,0.15,,,,0.39,0.75,0.83,0.14,摩根大通,13.77%,美林,7.75%,新加坡商瑞銀,6.34%
2031,新光鋼,鋼鐵工業,38.25,-0.65,0.52,38.45,39.3,2.75,-0.25,2837.38,854.0,3.0,-1.0,108.0,-109.0,1.0,16.0,-28.0,-2.75,0.0,0.0,0.61,761.0,0.24,10.84,93.0,0.03,0.62,621.0,0.19,0.0,-0.0,0.42,1.0,1.0,9.0,0.69,0.83,0.86,5.0,8.0,13.0,0.44,0.51,0.5,,,,0.96,1.53,2.31,3.21,摩根大通,10.01%,台灣摩根士丹利,7.47%,元大-西屯,6.98%
2032,新鋼,鋼鐵工業,18.5,-1.86,1.62,18.8,19.05,2.97,-1.04,865.96,315.0,2.0,0.0,2.0,inf,1.0,-17.0,101.0,-6.94,0.0,0.0,0.0,291.0,0.22,0.89,24.0,0.02,0.18,212.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.4,0.27,5.0,7.0,11.0,0.25,0.24,0.2,,,,0.33,0.62,0.82,1.01,元富-城東,13.74%,美商高盛,7.62%,新加坡商瑞銀,7.04%
2033,佳大,鋼鐵工業,13.8,1.47,-0.72,13.7,13.95,1.09,-0.71,116.66,6.0,2.0,5.0,3.0,-0.4,3.0,1.0,7.0,6.0,0.0,0.0,0.0,6.0,0.01,1.43,0.0,0.0,0.12,5.0,0.01,0.0,0.0,-0.0,0.0,0.0,0.0,0.12,0.05,0.0,4.0,4.0,7.0,0.02,0.06,0.06,,,,0.26,0.38,0.56,0.81,彰銀,10.26%,兆豐-復興,6.84%,日盛-二林,5.13%
2034,允強,鋼鐵工業,28.2,-0.88,0.0,28.2,28.55,1.24,-0.87,1643.48,309.0,2.0,0.0,3.0,inf,1.0,-12.0,16.0,-2.33,0.0,0.0,0.0,294.0,0.07,7.56,15.0,0.0,0.2,355.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.16,-0.03,0.19,3.0,6.0,13.0,0.32,-0.02,0.2,,,,0.39,0.75,1.0,1.33,華南永昌-鳳山,20.09%,摩根大通,8.34%,統一-彰化,6.94%
2035,唐榮公司,鋼鐵工業,32.2,0.94,-0.93,31.9,31.8,-1.24,-0.31,15.0,2.0,0.0,0.0,0.0,,0.0,0.0,-2.0,-inf,0.0,0.0,0.0,2.0,0.0,0.07,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,-0.0,,,,-0.12,-0.14,0.23,0.35,國票-南崁,33.33%,凱基-台北,13.33%,國票-敦北法人,6.67%
2038,海光,鋼鐵工業,20.25,0.0,0.74,20.4,20.85,2.96,-0.48,1957.66,524.0,5.0,26.0,21.0,-0.19,2.0,128.0,-2.0,-1.02,0.0,0.0,0.0,524.0,0.29,2.04,0.0,0.0,0.39,325.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.43,0.39,4.0,6.0,11.0,0.29,0.13,0.13,,,,0.61,1.02,1.3,1.56,美林,7.51%,摩根大通,6.89%,凱基-台北,5.67%
2049,上銀,電機機械,192.0,-0.52,-0.26,191.5,193.5,0.78,-0.77,747.03,113.0,2.0,-6.0,1.0,-1.17,2.0,77.0,-12.0,-1.16,0.0,0.0,0.28,99.0,0.03,31.21,14.0,0.0,2.2,24.0,0.01,0.05,0.05,0.11,2.0,3.0,7.0,0.02,0.01,0.04,3.0,6.0,10.0,0.03,0.1,0.04,,,,4.2,7.15,10.47,15.68,香港上海匯豐,14.46%,永豐金-竹科,3.08%,花旗環球,2.68%
2059,川湖,電子零組件業,421.0,-0.12,-0.48,419.0,411.5,-2.26,-2.26,528.98,-139.0,1.0,0.0,1.0,inf,2.0,-9.0,-15.0,0.67,-101.0,-0.11,2.38,-25.0,-0.03,17.88,-13.0,-0.01,0.5,-134.0,-0.14,-0.11,-0.21,-1.54,0.0,2.0,2.0,-0.05,-0.2,-0.53,2.0,4.0,8.0,-0.08,-0.26,-1.68,,,,-3.7,0.1,-4.32,-21.64,摩根大通,7.56%,元大-大灣,2.84%,永豐金-彰化,2.27%
2061,風青,電器電纜,25.8,0.98,0.19,25.85,25.75,-0.19,-0.58,31.4,-18.0,0.0,0.0,0.0,,2.0,13.0,-3.0,-1.23,0.0,0.0,0.0,-18.0,-0.04,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.06,0.32,3.0,4.0,10.0,0.02,0.0,0.06,,,,0.24,0.47,0.05,0.03,元大-善化,32.26%,國票-北高雄,19.35%,元大-博愛,9.68%
2062,橋椿,其他,22.35,0.9,0.67,22.5,22.7,1.57,-0.87,493.09,15.0,0.0,0.0,0.0,,1.0,-16.0,20.0,-2.25,0.0,0.0,0.0,15.0,0.01,9.87,0.0,0.0,0.1,16.0,0.01,0.0,-0.0,-0.0,0.0,0.0,0.0,0.11,0.22,0.29,4.0,8.0,13.0,-0.01,-0.03,-0.25,,,,0.44,0.65,0.82,0.48,國票-長城,10.14%,元大-草屯,10.14%,凱基-三重,7.51%
2063,世鎧,鋼鐵工業,37.9,0.4,0.26,38.0,38.55,1.72,-0.52,134.45,3.0,0.0,0.0,0.0,,2.0,-1.0,1.0,-2.0,0.0,0.0,0.0,3.0,0.01,0.86,0.0,0.0,0.28,14.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.1,-0.2,1.0,1.0,1.0,0.02,-0.01,-0.01,24.99,2.45,0.42,0.67,0.89,1.2,1.74,第一金-華江,25.37%,康和-南崁,13.43%,中國信託-永康,8.96%
2064,晉椿,鋼鐵工業,17.2,-1.43,1.45,17.45,17.5,1.74,-0.57,36.1,3.0,0.0,0.0,0.0,,3.0,-5.0,3.0,-1.6,0.0,0.0,0.0,3.0,0.0,0.54,0.0,0.0,0.0,5.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.02,4.0,6.0,11.0,0.01,0.01,0.06,,,,0.22,0.31,0.63,0.92,中國信託-文心,25%,兆豐-新莊,13.89%,凱基-中港,13.89%
2065,世豐,鋼鐵工業,53.1,0.57,0.0,53.1,53.1,0.0,-0.19,84.12,0.0,0.0,0.0,0.0,,4.0,1.0,1.0,0.0,0.0,0.0,0.22,0.0,0.0,1.44,0.0,0.0,0.37,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1.0,4.0,7.0,0.03,0.14,0.18,,,,0.16,0.39,0.98,3.01,元大-台中,14.29%,元富-大昌,11.9%,中國信託-松江,10.71%
2066,世德,電機機械,81.4,2.13,1.97,83.0,84.4,3.69,-2.43,1022.09,-143.0,1.0,-23.0,-1.0,-0.96,3.0,-38.0,143.0,-4.76,0.0,0.0,0.0,-148.0,-0.37,11.19,5.0,0.01,0.01,-25.0,-0.06,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.3,0.03,-0.27,3.0,6.0,12.0,0.09,0.2,-0.05,,,,3.72,6.18,7.25,5.33,凱基-市政,5.87%,永豐金-中正,3.82%,新光-新竹,3.03%
2067,嘉鋼,電機機械,10.8,0.0,-1.39,10.65,11.2,3.7,0.0,41.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,1.0,4.0,-0.01,-0.11,-0.11,,,,0.44,0.46,-0.15,,兆豐-天母,12.2%,日盛-斗六,12.2%,永豐金-苓雅,12.2%
2069,運錩,鋼鐵工業,20.1,-0.25,0.0,20.1,20.4,1.49,-0.24,525.48,291.0,0.0,-11.0,0.0,-1.0,1.0,27.0,-63.0,-3.33,0.0,0.0,0.0,291.0,0.17,1.51,0.0,0.0,0.25,113.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.19,-0.07,4.0,4.0,7.0,0.13,0.03,-0.44,,,,0.29,0.56,0.52,0.02,新加坡商瑞銀,17.52%,摩根大通,11.62%,凱基-台北,10.1%
2070,精湛,電機機械,36.8,-0.14,0.27,36.9,36.5,-0.82,-2.41,64.12,-1.0,0.0,0.0,0.0,,4.0,1.0,6.0,5.0,0.0,0.0,0.0,-1.0,-0.0,0.74,0.0,0.0,0.0,-3.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.03,0.04,1.0,5.0,9.0,-0.12,-0.06,0.21,,,,-0.5,-0.53,-0.75,,元大-景美,7.81%,元大-左營,6.25%,致和-金華,4.69%
2101,南港,橡膠工業,35.25,0.28,0.71,35.5,35.8,1.56,-0.28,984.15,83.0,1.0,0.0,1.0,inf,3.0,-14.0,-39.0,1.79,0.0,0.0,0.0,106.0,0.01,6.55,-23.0,-0.0,0.14,72.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.26,4.0,8.0,17.0,-0.0,-0.02,-0.07,-8.37,-25.84,-8.84,0.55,0.57,0.85,0.1,元富-三重,23.07%,富邦-南屯,7.01%,合庫-三重,4.88%
2102,泰豐,橡膠工業,21.5,0.7,-0.7,21.35,21.4,-0.47,-1.38,365.24,108.0,0.0,0.0,-5.0,-inf,0.0,-120.0,-49.0,-0.59,0.0,0.0,0.0,109.0,0.02,7.15,-1.0,-0.0,0.28,25.0,0.01,0.0,0.0,-0.0,0.0,0.0,0.0,0.09,0.21,0.36,4.0,7.0,16.0,0.04,-0.24,-0.18,9.66,15.26,6.46,0.07,0.34,1.1,1.35,富邦-中壢,10.96%,新加坡商瑞銀,9.04%,美林,7.67%
2103,台橡,橡膠工業,27.4,-0.54,0.36,27.5,28.1,2.55,-0.18,2561.28,554.0,2.0,0.0,2.0,inf,4.0,27.0,27.0,0.0,0.0,0.0,0.12,556.0,0.07,28.8,-2.0,-0.0,0.33,465.0,0.06,0.0,0.0,-0.0,1.0,2.0,10.0,0.12,0.12,0.09,3.0,5.0,9.0,0.05,0.02,0.01,,,,0.53,1.01,1.18,1.27,元大-北府,8.98%,元富-世貿,6.83%,摩根大通,6.72%
2104,國際中橡,橡膠工業,20.95,-0.24,0.24,21.0,21.1,0.72,-0.47,2557.57,518.0,0.0,0.0,0.0,,1.0,-42.0,-60.0,0.43,0.0,0.0,0.01,520.0,0.05,12.58,-2.0,-0.0,0.19,-240.0,-0.02,0.0,0.0,0.0,1.0,2.0,11.0,0.28,0.44,0.58,5.0,9.0,15.0,-0.04,-0.13,-0.24,,,,0.15,0.31,0.55,1.09,華南永昌-公誠,5.2%,凱基-台北,4.93%,摩根大通,4.57%
2105,正新,橡膠工業,34.9,1.01,0.0,34.9,34.6,-0.86,-1.7,2227.47,-575.0,1.0,-5.0,2.0,-1.4,3.0,-90.0,17.0,-1.19,0.0,0.0,0.14,-510.0,-0.02,14.54,-65.0,-0.0,0.08,-199.0,-0.01,0.02,0.02,-0.06,1.0,2.0,5.0,0.03,0.06,0.16,2.0,5.0,11.0,0.04,0.07,0.06,,,,-0.11,0.26,0.59,-0.14,台灣摩根士丹利,8.22%,凱基-台北,5.21%,元大-古亭,3.37%
2106,建大,橡膠工業,31.85,1.43,0.0,31.85,31.85,0.0,-0.78,619.58,-333.0,1.0,2.0,0.0,-1.0,3.0,1.0,-3.0,-4.0,0.0,0.0,0.2,-285.0,-0.03,7.09,-48.0,-0.01,0.22,-46.0,-0.01,0.0,0.0,-0.08,0.0,1.0,6.0,-0.03,-0.02,-0.08,2.0,6.0,9.0,-0.01,-0.01,-0.1,,,,0.31,0.55,0.83,0.18,元富-屏東,19.35%,台新證券,16.94%,永豐金-南投,8.06%
2107,厚生,橡膠工業,22.35,-0.22,0.0,22.35,22.25,-0.45,-0.45,553.55,-15.0,0.0,0.0,0.0,,2.0,-2.0,-7.0,2.5,0.0,0.0,0.0,-15.0,-0.0,8.26,0.0,0.0,0.43,-39.0,-0.01,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.01,-0.06,3.0,6.0,7.0,0.0,0.04,0.19,,,,-0.01,0.28,0.65,1.5,凱基-台北,26.71%,統一-基隆,11.73%,群益金鼎-海山,7.58%
2108,南帝,橡膠工業,38.55,-0.39,0.65,38.8,39.15,1.56,-0.89,851.59,217.0,3.0,0.0,-1.0,-inf,1.0,-1.0,70.0,-71.0,1.0,0.0,0.41,191.0,0.04,8.7,25.0,0.01,2.37,217.0,0.04,0.0,-0.0,0.12,1.0,1.0,8.0,0.12,0.09,0.11,2.0,6.0,12.0,0.1,0.05,0.12,,,,0.65,1.29,2.22,2.6,台灣匯立證券,16.67%,日盛-景美,7.98%,港商野村,4.46%
2109,華豐,橡膠工業,14.95,0.67,-0.33,14.9,15.0,0.33,0.0,134.22,11.0,1.0,0.0,0.0,,1.0,-1.0,-9.0,8.0,0.0,0.0,0.0,13.0,0.0,16.65,-2.0,-0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,2.0,5.0,13.0,0.01,0.02,0.03,,,,0.08,0.15,0.39,0.59,凱基-市政,20.15%,富邦-陽明,11.19%,統一-竹南,7.46%
2114,鑫永銓,橡膠工業,99.5,0.71,0.0,99.5,101.0,1.51,0.0,26.39,4.0,0.0,0.0,0.0,,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,4.0,0.01,1.45,0.0,0.0,0.08,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.02,3.0,6.0,11.0,-0.0,0.01,-0.0,,,,2.34,3.27,4.9,1.49,國票-桃園,19.23%,花旗環球,11.54%,國票-中和,7.69%
2115,六暉-KY,汽車工業,29.9,-0.66,2.17,30.55,30.4,1.67,-0.65,33.41,13.0,0.0,0.0,0.0,,2.0,9.0,-1.0,-1.11,0.0,0.0,0.0,13.0,0.01,44.44,0.0,0.0,0.07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.02,0.02,0.01,4.0,6.0,11.0,0.0,-0.03,-0.04,,,,0.42,0.86,0.85,0.18,凱基-台北,27.27%,群益金鼎-西松,15.15%,花旗環球,12.12%
2201,裕隆,汽車工業,66.7,-1.77,0.15,66.8,66.9,0.3,-1.33,22407.35,1561.0,4.0,-234.0,145.0,-1.62,2.0,-623.0,-872.0,0.4,-250.0,-0.03,1.46,2235.0,0.22,9.07,-424.0,-0.04,1.56,1052.0,0.11,0.18,0.9,1.31,3.0,8.0,16.0,0.71,0.96,1.95,4.0,7.0,12.0,0.91,0.76,1.92,,,,0.82,4.35,11.4,19.73,新加坡商瑞銀,3.5%,美商高盛,2.46%,美林,1.92%
2204,中華,汽車工業,56.0,-0.71,0.18,56.1,55.8,-0.36,-1.76,3082.14,535.0,2.0,-33.0,-4.0,-0.88,5.0,278.0,154.0,-0.45,249.0,0.04,1.05,421.0,0.08,24.33,-135.0,-0.02,0.51,6.0,0.0,0.18,0.23,0.31,2.0,5.0,11.0,-0.02,-0.29,-0.5,4.0,5.0,9.0,0.4,0.9,0.97,,,,-0.46,1.53,6.37,11.16,元大-內湖,8.11%,凱基,7.5%,美商高盛,7.14%
2206,三陽工業,汽車工業,37.25,2.48,1.07,37.65,37.75,1.34,-1.31,7875.58,-816.0,2.0,-57.0,0.0,-1.0,2.0,-899.0,-192.0,-0.79,322.0,0.04,1.17,-1229.0,-0.15,14.25,91.0,0.01,0.51,-770.0,-0.1,0.05,0.05,-0.32,2.0,3.0,8.0,-0.59,-0.86,-1.78,1.0,3.0,3.0,-0.56,-0.7,-1.66,,,,0.99,1.31,1.33,0.31,永豐金證券,3.92%,元富-台南,1.31%,元大-向上,1.28%
2207,和泰車,汽車工業,638.0,-0.78,-0.31,636.0,630.0,-1.25,-0.94,214.53,-6.0,0.0,0.0,0.0,,2.0,1.0,0.0,-1.0,0.0,0.0,0.77,6.0,0.0,24.77,-12.0,-0.0,0.23,-18.0,-0.0,0.0,0.0,0.01,0.0,0.0,4.0,0.06,0.15,0.35,5.0,10.0,19.0,0.02,0.06,0.13,,,,-10.0,-3.0,10.2,38.32,台灣摩根士丹利,14.88%,元富-城中,6.98%,摩根大通,6.98%
2208,台船,航運業,19.95,2.05,-0.5,19.85,19.9,-0.25,-3.63,6511.22,-1171.0,4.0,40.0,1.0,-0.98,4.0,65.0,175.0,1.69,0.0,0.0,0.04,-1171.0,-0.13,5.07,-0.0,-0.0,0.09,-645.0,-0.07,0.0,0.0,0.0,1.0,2.0,11.0,-0.3,-0.56,-0.32,1.0,2.0,7.0,-0.21,-0.44,-0.31,,,,0.07,0.83,1.22,2.95,永豐金-三重,2.69%,統一-新台中,2.2%,凱基,1.81%
2211,長榮鋼,鋼鐵工業,52.9,0.19,-0.76,52.5,52.8,-0.19,0.0,120.33,-9.0,0.0,0.0,0.0,,2.0,2.0,-1.0,-1.5,0.0,0.0,0.01,-9.0,-0.0,4.85,0.0,0.0,0.02,-8.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.02,-0.04,-0.09,1.0,2.0,4.0,-0.01,-0.01,-0.02,,,,0.14,0.55,0.84,0.43,台灣匯立證券,21.67%,凱基-台東,8.33%,兆豐-景美,4.17%
2221,大甲,其他,42.3,1.44,1.18,42.8,42.5,0.47,-1.16,268.52,-6.0,0.0,0.0,0.0,,5.0,15.0,11.0,-0.27,0.0,0.0,0.0,-6.0,-0.01,2.82,0.0,0.0,0.04,-5.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.1,4.0,6.0,10.0,-0.04,-0.16,0.43,,,,0.69,1.03,1.33,3.02,富邦-員林,6.69%,富邦-彰化,6.32%,統一-新台中,4.46%
2227,裕日車,汽車工業,209.5,-0.71,-1.91,205.5,211.5,0.95,0.0,29.27,13.0,,,,,,,,,0.0,0.0,0.0,14.0,0.0,40.76,-1.0,-0.0,0.18,1.0,0.0,-0.0,-0.01,-0.05,0.0,0.0,0.0,0.0,0.0,0.01,3.0,7.0,14.0,0.0,0.01,-0.0,,,,1.4,7.05,17.2,20.33,花旗環球,37.93%,美林,10.34%,統一,3.45%
2228,劍麟,汽車工業,82.2,0.24,0.85,82.9,82.8,0.73,-0.36,242.68,30.0,1.0,0.0,0.0,,1.0,-8.0,23.0,-3.88,0.0,0.0,0.09,24.0,0.03,8.62,6.0,0.01,0.9,-3.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,2.06,5.0,8.0,17.0,0.19,-0.01,0.79,,,,0.94,2.31,3.05,5.49,宏遠證券,11.52%,凱基-台北,7.82%,美林,4.12%
2230,泰茂,電機機械,31.85,2.91,0.47,32.0,31.95,0.31,-2.29,672.73,-34.0,1.0,-5.0,0.0,-1.0,2.0,13.0,86.0,5.62,0.0,0.0,0.0,-34.0,-0.09,4.82,0.0,0.0,0.35,32.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.68,-1.97,2.0,4.0,6.0,-1.06,-1.42,-0.67,,,,0.49,0.74,2.54,2.21,新光-新竹,9.66%,華南永昌-板橋,4.75%,永全證券,4.46%
2231,為升,汽車工業,151.5,5.21,0.0,151.5,156.0,2.97,-0.95,1445.8,117.0,2.0,13.0,10.0,-0.23,3.0,389.0,-75.0,-1.19,120.0,0.09,0.23,-105.0,-0.08,8.09,102.0,0.08,0.43,217.0,0.16,0.06,0.03,-0.99,2.0,2.0,2.0,-0.34,-0.31,-0.14,1.0,4.0,9.0,0.18,0.02,-0.54,,,,8.6,10.35,13.5,6.08,元大-大同,9.34%,富邦證券,8.78%,新光,2.35%
2233,宇隆,汽車工業,99.0,0.1,-0.1,98.9,99.2,0.2,-0.5,115.52,-5.0,0.0,0.0,0.0,,3.0,21.0,-24.0,-2.14,0.0,0.0,2.25,-5.0,-0.01,10.12,0.0,0.0,0.14,-20.0,-0.03,-0.05,-0.05,-0.42,0.0,0.0,0.0,0.05,0.15,0.37,2.0,4.0,11.0,-0.09,-0.05,-0.17,,,,0.84,1.81,2.84,1.58,永豐金-桃園,5.17%,元富-中原,4.31%,元富-桃園,4.31%
2235,謚源,電機機械,50.1,-0.4,0.0,50.1,49.8,-0.6,-0.99,10.0,1.0,0.0,0.0,0.0,,3.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.03,2.0,4.0,9.0,0.0,-0.0,0.04,,,,-0.17,-0.09,0.3,,元富-成功,30%,永豐金-虎尾,20%,國票-九鼎,10%
2236,百達-KY,汽車工業,20.1,0.0,-0.25,20.05,20.0,-0.5,-0.5,70.16,2.0,0.0,0.0,0.0,,4.0,0.0,3.0,inf,0.0,0.0,0.0,2.0,0.0,74.77,0.0,0.0,0.05,-9.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,4.0,7.0,11.0,-0.08,-0.08,-0.11,,,,-0.12,-0.12,-0.27,-0.59,兆豐-天母,11.43%,台新-中壢,7.14%,高橋-龍潭,7.14%
2239,英利-KY,汽車工業,62.7,1.79,0.48,63.0,65.0,3.67,-2.26,284.15,51.0,0.0,-6.0,0.0,-1.0,3.0,26.0,24.0,-0.08,0.0,0.0,0.0,44.0,0.04,75.34,7.0,0.01,0.1,-12.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,-0.1,4.0,7.0,12.0,-0.01,-0.03,-0.16,,,,2.9,3.74,3.73,-2.06,華南永昌,8.1%,富邦-新竹,7.75%,美商高盛,5.99%
