id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,前日融券,昨日融券,昨日融券5MAX,昨日融券10MAX,昨日融券20MAX,融券差額(張),昨日融券5增張,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
2892,第一金,金融保險業,28.1,0.0,-1.07,27.8,27.65,-1.6,-0.54,29353.01,-19322.0,3.0,0.0,2.0,2.0,6.0,19.0,29.0,4.0,13.5,3.0,-13.0,240.0,-1326.0,-0.01,2.67,-17226.0,-0.13,24.6,-770.0,-0.01,0.37,-12606.0,-0.1,-0.08,-0.08,0.06,,,,-0.27,-0.31,-0.09,0.7,凱基,9.43%,華南永昌-斗六,2.06%,凱基-三峽,1.61%
2897,王道銀行,金融保險業,10.3,1.48,-0.49,10.25,10.2,-0.97,-0.97,2949.88,-44.0,2.0,0.0,20.0,20.0,50.0,60.0,0.0,18.0,-1.0,2.0,201.0,-243.0,268.0,0.01,0.02,-203.0,-0.01,7.66,-109.0,-0.0,0.31,-265.0,-0.01,0.03,0.15,0.34,,,,-0.01,-0.02,0.07,0.27,兆豐-城中,10.17%,香港上海匯豐,9.08%,中國信託-新竹,8.51%
2901,欣欣,貿易百貨,27.55,-1.78,1.63,28.0,30.3,9.98,0.0,385.02,-11.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,3.0,-2.0,39.0,0.0,0.0,0.0,-6.0,-0.01,0.25,-5.0,-0.01,0.13,129.0,0.18,0.17,0.15,0.15,,,,1.78,2.96,4.1,4.96,土銀-彰化,24.68%,元大-大同,16.62%,元富-松德,8.57%
2903,遠百,貿易百貨,24.25,-0.21,0.0,24.25,24.3,0.21,-0.21,1451.03,519.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,-3.0,-15.0,631.0,0.04,1.91,-101.0,-0.01,11.62,-11.0,-0.0,0.57,-33.0,-0.0,0.02,0.09,0.31,,,,0.08,0.03,0.54,1.3,香港上海匯豐,40.11%,群益金鼎-中港,4.82%,凱基-台北,4.2%
2904,匯僑,其他,20.05,-0.25,0.75,20.2,20.1,0.25,-0.5,23.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42,0.0,0.0,0.06,0.0,0.0,-0.0,-0.01,-0.06,,,,0.0,-0.02,-0.13,-0.8,永豐金-竹科,20.83%,台新-中壢,12.5%,群益金鼎-中壢,8.33%
2905,三商,貿易百貨,15.0,-0.66,1.33,15.2,15.1,0.67,-0.66,419.64,-152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,105.0,0.0,0.0,0.0,-152.0,-0.02,5.68,0.0,0.0,0.22,-3.0,-0.0,-0.03,-0.03,-0.05,,,,-0.01,-0.1,-0.03,-0.27,兆豐-西螺,25%,元大-館前,7.62%,摩根大通,5.48%
2906,高林,貿易百貨,16.55,-0.3,0.6,16.65,16.9,2.11,0.0,476.31,140.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,1.0,-49.0,-52.0,0.0,0.0,0.0,139.0,0.07,2.08,1.0,0.0,3.74,110.0,0.05,-0.02,-0.1,-0.17,,,,0.29,0.18,0.17,-0.32,元大-羅東,16.81%,摩根大通,10.5%,統一-南京,8.61%
2908,特力,貿易百貨,21.2,0.0,0.71,21.35,21.3,0.47,-0.23,269.84,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-66.0,-4.0,0.0,0.0,0.0,-28.0,-0.01,2.9,0.0,0.0,0.1,-21.0,-0.0,0.0,-0.07,-0.09,,,,0.13,0.23,0.42,0.49,富邦-建國,45.56%,元大-清水,13.33%,大昌-新店,4.44%
2910,統領,貿易百貨,29.9,-0.17,-0.17,29.85,29.85,-0.17,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,-0.04,-0.11,0.03,,富邦-士林,50%,群益金鼎-瑞豐,25%,元大-北成功,25%
2911,麗嬰房,貿易百貨,7.09,-0.28,0.85,7.15,7.1,0.14,-0.7,111.84,-3.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.0,22.59,0.0,0.0,0.91,-34.0,-0.02,-0.07,-0.1,-0.23,,,,-0.01,-0.03,-0.01,-0.11,群益金鼎-鳳山,17.86%,富邦-虎尾,4.46%,華南永昌-內壢,4.46%
2912,統一超,貿易百貨,279.5,0.72,0.18,280.0,280.0,0.18,-0.53,886.96,-167.0,0.0,0.0,-1.0,0.0,0.0,8.0,0.0,-1.0,-1.0,2.0,-2.0,-9.0,-4.0,-0.0,0.98,-165.0,-0.02,29.87,2.0,0.0,0.55,1.0,0.0,-0.06,-0.07,0.1,,,,0.8,-2.6,-4.6,4.98,美商高盛,27.62%,永豐金證券,19.17%,台新證券,6.09%
2913,農林,貿易百貨,22.25,0.45,0.45,22.35,23.7,6.52,-1.66,51027.22,-194.0,3.0,9.0,2.0,9.0,41.0,41.0,709.0,-13.0,353.5,1.0,-99.0,1708.0,-4.0,-0.0,0.05,-414.0,-0.06,8.08,224.0,0.03,0.51,-6415.0,-0.91,-1.32,-2.35,-3.87,,,,1.2,1.22,1.14,1.31,永豐金-信義,5.23%,康和,3.85%,富邦-台北,2.1%
2915,潤泰全,貿易百貨,57.0,1.42,0.0,57.0,57.0,0.0,-0.35,1372.07,-27.0,2.0,3.0,2.0,9.0,9.0,36.0,-4.0,11.0,-3.0,4.0,-26.0,16.0,18.0,0.0,3.67,-36.0,-0.0,8.33,-9.0,-0.0,3.7,-15.0,-0.0,-0.06,-0.15,-0.58,,,,0.5,0.35,0.31,-1.13,港商野村,6.92%,新加坡商瑞銀,5.76%,凱基-台北,4.88%
2916,滿心,貿易百貨,44.7,3.71,-1.01,44.25,45.75,2.35,0.0,469.68,146.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,-15.0,-7.0,0.0,0.0,0.0,147.0,0.27,23.1,-1.0,-0.0,0.1,101.0,0.18,0.19,-0.38,-0.89,,,,1.73,1.71,3.41,9.23,摩根大通,14.26%,凱基-台北,6.81%,凱基-城中,6.6%
2923,鼎固-KY,建材營造,24.2,-0.41,1.45,24.55,24.2,0.0,-1.43,3.48,1.0,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,99.33,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-0.0,,,,-0.01,-0.61,0.2,0.77,國泰-台中,33.33%,元大-四維,33.33%,花旗環球,33.33%
2924,東凌-KY,貿易百貨,23.55,-6.55,-2.12,23.05,24.2,2.76,-0.62,33.15,-30.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,-0.09,66.59,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,,,,,,,,台新-台中,36.36%,宏遠-中和,33.33%,元大-鶯歌,9.09%
2926,誠品生活,文化創意業,63.0,-0.47,0.0,63.0,63.1,0.16,0.0,13.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,-0.02,-0.06,,,兆豐-台中港,30.77%,元大-路竹,15.38%,富邦-桃園,7.69%
2929,淘帝-KY,貿易百貨,12.7,0.4,0.0,12.7,13.0,2.36,-1.52,614.21,228.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,-4.0,,1.0,-2.0,-4.0,0.0,0.0,0.0,186.0,0.17,19.01,42.0,0.04,1.57,106.0,0.1,-0.03,0.14,-0.03,,,,0.28,0.11,0.13,-0.68,台新證券,7.49%,摩根大通,6.51%,美林,6.35%
2937,集雅社,貿易百貨,33.9,0.0,-0.74,33.65,33.75,-0.44,0.0,28.87,-1.0,,,,,,,,,,,,,0.0,0.0,0.0,-1.0,-0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.02,,,,-0.21,0.01,0.03,,合庫-三重,82.76%,康和-板橋,3.45%,(牛牛牛)亞-網路,3.45%
2939,凱羿-KY,貿易百貨,32.8,-1.2,0.0,32.8,33.1,0.91,0.0,13.03,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,29.02,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,,,,0.05,-0.06,0.16,-0.31,群益金鼎-台北,76.92%,元大-大天母,15.38%,合庫-台中,7.69%
2945,三商家購,貿易百貨,41.9,-0.24,0.0,41.9,42.0,0.24,0.0,12.06,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,19.69,0.0,0.0,0.02,0.0,0.0,-0.01,-0.01,-0.03,,,,-0.22,-0.33,-0.41,-0.64,元大-新莊,16.67%,統一-汐止,8.33%,亞東-板橋,8.33%
2947,振宇五金,貿易百貨,,0.0,,92.0,92.0,-0.22,0.0,3.22,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,新光-台中,100%,元大-苑裡,0%,元大-龍潭,0%
3002,歐格,電腦及週邊設備業,13.25,0.0,1.13,13.4,13.25,0.0,-1.12,307.11,-32.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0,-1.0,,4.0,-7.0,43.0,0.0,0.0,0.0,-36.0,-0.04,1.06,4.0,0.0,0.06,-18.0,-0.02,0.02,0.08,-0.07,,,,0.1,0.21,0.57,0.89,玉山-新莊,6.19%,合庫證券,2.61%,統一-台南,2.61%
3003,健和興,電子零組件業,79.5,1.66,0.5,79.9,80.7,1.51,-0.62,2517.72,1053.0,1.0,-2.0,-1.0,-1.0,41.0,41.0,3.0,-10.0,-4.0,2.0,50.0,-153.0,328.0,0.21,0.83,688.0,0.44,3.95,37.0,0.02,0.44,793.0,0.51,0.21,-1.24,0.09,,,,1.56,1.58,3.67,5.99,群益金鼎,12.07%,美商高盛,8.26%,新加坡商瑞銀,5.96%
3004,豐達科,鋼鐵工業,101.0,0.0,0.0,101.0,101.0,0.0,-0.49,905.33,53.0,3.0,-1.0,2.0,18.0,18.0,26.0,-20.0,21.0,-11.0,2.0,-110.0,-27.0,0.0,0.0,0.13,34.0,0.06,2.37,19.0,0.04,1.12,3.0,0.01,-0.04,-1.03,-2.63,,,,-1.2,-1.16,1.28,5.01,美商高盛,5.08%,新加坡商瑞銀,2.76%,國票-安和,2.1%
3005,神基,電腦及週邊設備業,69.2,2.67,-0.43,68.9,70.8,2.31,-0.84,7847.69,1378.0,2.0,-17.0,10.0,10.0,22.0,124.0,-11.0,-43.0,-2.1,3.0,-64.0,177.0,0.0,0.0,0.4,1362.0,0.23,32.93,16.0,0.0,5.17,534.0,0.09,0.45,0.64,1.11,,,,1.96,2.91,5.94,11.18,摩根大通,7.14%,台灣摩根士丹利,4.33%,美商高盛,3.58%
3006,晶豪科,半導體業,88.4,0.0,-0.11,88.3,86.9,-1.7,-1.81,9260.25,-1249.0,1.0,-60.0,-49.0,271.0,271.0,316.0,-125.0,104.0,1.55,4.0,386.0,-75.0,24.0,0.01,0.6,-617.0,-0.22,10.9,-656.0,-0.23,3.74,-989.0,-0.35,0.62,0.64,1.44,,,,-0.06,2.49,5.5,5.42,元富-緯城,2.21%,群益金鼎-大甲,0.94%,國泰-板橋,0.92%
3008,大立光,光電業,2265.0,0.44,-0.22,2260.0,2245.0,-0.88,-1.1,233.28,-33.0,2.0,-2.0,2.0,6.0,6.0,6.0,-1.0,2.0,-1.5,3.0,9.0,8.0,-10.0,-0.01,2.61,-26.0,-0.02,36.84,3.0,0.0,2.96,-30.0,-0.02,0.09,0.32,0.8,,,,-13.0,-3.0,77.5,63.5,元富,9.87%,富邦-仁愛,4.29%,凱基,3.43%
3010,華立,電子通路業,86.7,0.93,-1.27,85.6,86.3,-0.46,-0.23,467.42,89.0,2.0,2.0,-1.0,2.0,2.0,2.0,3.0,0.0,-4.0,1.0,-9.0,4.0,27.0,0.01,1.27,62.0,0.03,10.43,0.0,0.0,0.29,-67.0,-0.03,-0.07,-0.05,-0.45,,,,0.0,0.36,0.44,-0.99,香港上海匯豐,14.35%,摩根大通,11.35%,合庫證券,10.71%
3011,今皓,電子零組件業,29.05,7.2,-0.86,28.8,28.6,-1.55,-1.55,1873.45,-362.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.09,-362.0,-0.32,2.24,0.0,0.0,0.4,-162.0,-0.14,-1.47,-3.34,-4.89,,,,0.98,0.68,0.08,2.14,富邦-新竹,5.66%,富邦-文化,5.39%,台灣企銀-桃園,3.68%
3013,晟銘電,電腦及週邊設備業,29.25,9.96,2.56,30.0,29.65,1.37,-3.1,64239.24,2482.0,4.0,833.0,791.0,833.0,833.0,833.0,-684.0,2528.0,-1.86,1.0,-802.0,-1359.0,0.0,0.0,0.0,2482.0,1.59,14.11,0.0,0.0,0.09,-6128.0,-3.93,6.19,7.68,4.36,,,,2.75,5.39,6.77,6.95,台灣摩根士丹利,1.92%,凱基-復興,1.6%,新加坡商瑞銀,1.51%
3014,聯陽,半導體業,112.0,-1.32,0.45,112.5,113.0,0.89,0.0,901.85,497.0,1.0,-52.0,-3.0,1.0,8.0,37.0,-2.0,-62.0,-0.33,2.0,-104.0,-39.0,-5.0,-0.0,0.34,496.0,0.31,22.01,6.0,0.0,0.66,326.0,0.2,0.89,2.43,5.79,,,,0.5,2.25,7.5,18.59,摩根大通,24.17%,港商法國興業,15.41%,美林,5.88%
3015,全漢,電子零組件業,49.8,0.81,-0.3,49.65,49.95,0.3,-0.3,185.41,-15.0,1.0,1.0,-1.0,1.0,1.0,3.0,0.0,0.0,-1.0,4.0,-3.0,11.0,0.0,0.0,0.0,1.0,0.0,12.43,-16.0,-0.01,0.25,-2.0,-0.0,-0.14,0.07,0.02,,,,0.16,0.23,0.9,2.04,富邦-七賢,16.22%,新光,10.27%,大昌-新竹,5.41%
3016,嘉晶,半導體業,63.6,-2.0,0.0,63.6,63.0,-0.94,-0.94,490.24,-170.0,1.0,0.0,-2.0,0.0,13.0,21.0,5.0,-70.0,-3.5,3.0,73.0,8.0,0.0,0.0,0.0,-170.0,-0.06,2.26,0.0,0.0,0.58,-117.0,-0.04,-0.08,-0.03,-0.03,,,,-0.92,-0.8,-0.27,-4.36,永豐金-埔里,8.16%,美商高盛,7.35%,美好-泰山,4.08%
3017,奇鋐,電腦及週邊設備業,197.5,-1.99,-0.51,196.5,207.0,4.81,0.0,14407.03,1176.0,2.0,-108.0,-139.0,216.0,216.0,429.0,331.0,-68.0,-3.38,4.0,330.0,-909.0,393.0,0.1,20.84,137.0,0.04,38.13,646.0,0.17,2.22,694.0,0.18,-0.94,-1.22,-1.66,,,,3.0,11.65,20.0,51.8,美商高盛,5.88%,新加坡商瑞銀,2.51%,康和,2.44%
3018,同開,其他電子業,,0.0,,,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.05,,,,,,,,,,,,,,,,,,
3019,亞光,光電業,65.5,0.92,0.15,65.6,66.8,1.98,-4.02,7927.57,-491.0,1.0,0.0,-1.0,0.0,2.0,19.0,5.0,-9.0,-6.0,1.0,-23.0,984.0,0.0,0.0,0.0,-474.0,-0.17,10.33,-17.0,-0.01,1.31,300.0,0.11,0.29,0.4,0.36,,,,1.52,2.02,2.95,1.47,群益金鼎-大安,3.43%,新光,2.54%,玉山-城中,1.77%
3021,鴻名,電子零組件業,22.15,2.07,0.0,22.15,22.4,1.13,-1.32,395.57,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,33.0,94.0,0.0,0.0,0.0,22.0,0.02,3.28,1.0,0.0,0.06,8.0,0.01,-0.06,-0.06,-0.03,,,,0.51,0.61,0.75,0.7,國票證券,7.83%,富邦-東門,7.58%,群益金鼎-海山,3.79%
3022,威強電,電腦及週邊設備業,90.1,1.46,0.0,90.1,92.0,2.11,-0.76,2825.01,-481.0,3.0,82.0,23.0,82.0,82.0,196.0,-141.0,78.0,-7.13,3.0,22.0,320.0,138.0,0.08,0.95,-816.0,-0.46,31.99,197.0,0.11,0.54,-404.0,-0.23,-0.52,-2.22,1.92,,,,1.68,1.17,3.45,8.66,土銀,3.54%,元富-城東,3.15%,國泰證券,2.9%
3023,信邦,電子零組件業,360.0,-0.41,0.14,360.5,355.5,-1.25,-1.39,376.14,-65.0,0.0,0.0,0.0,0.0,0.0,7.0,-8.0,0.0,-inf,4.0,-23.0,11.0,-192.0,-0.08,2.51,125.0,0.05,63.92,2.0,0.0,0.11,-34.0,-0.01,0.01,-0.01,0.0,,,,-1.5,1.45,2.85,22.22,摩根大通,22.87%,元大證券,11.97%,永豐金證券,5.85%
3024,憶聲,光電業,15.0,0.67,0.0,15.0,15.0,0.0,-0.66,924.72,470.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,-1.0,,4.0,45.0,-92.0,0.0,0.0,0.0,470.0,0.17,4.0,0.0,0.0,0.04,102.0,0.04,-0.02,0.74,0.36,,,,0.08,0.07,0.37,0.32,新加坡商瑞銀,20.43%,凱基-台北,12.86%,美商高盛,5.84%
3025,星通,通信網路業,42.6,-2.18,-1.17,42.1,43.35,1.76,-2.58,14339.27,-113.0,3.0,-849.0,-180.0,801.0,801.0,801.0,53.0,586.0,-1.29,4.0,689.0,15.0,0.0,0.0,0.23,-161.0,-0.23,5.0,48.0,0.07,0.88,-5.0,-0.01,7.32,9.27,11.04,,,,0.4,3.52,8.41,12.8,群益金鼎-內湖,1.06%,兆豐-新竹,0.89%,富邦-忠孝,0.89%
3026,禾伸堂,電子零組件業,104.5,0.0,0.48,105.0,104.5,0.0,-0.48,113.84,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-1.0,,1.0,-14.0,-7.0,0.0,0.0,0.0,-11.0,-0.01,11.99,13.0,0.01,0.6,8.0,0.01,0.04,0.02,-0.02,,,,0.2,0.65,1.55,2.81,永豐金-內湖,21.05%,台新證券,11.4%,凱基-台北,7.02%
3027,盛達,通信網路業,39.85,0.0,0.63,40.1,40.8,2.38,-0.24,1704.7,-1.0,3.0,11.0,-2.0,31.0,31.0,83.0,-74.0,59.0,36.0,3.0,-61.0,67.0,0.0,0.0,0.28,-1.0,-0.0,1.53,0.0,0.0,0.12,35.0,0.04,-0.67,-1.48,-3.47,,,,0.75,-0.03,-0.85,-3.44,凱基-台北,6.1%,兆豐-景美,2.35%,玉山-台南,2.29%
3028,增你強,電子通路業,34.75,0.72,0.0,34.75,34.5,-0.72,-0.72,597.88,-187.0,5.0,265.0,129.0,357.0,357.0,357.0,56.0,882.0,-0.57,4.0,27.0,8.0,0.0,0.0,0.0,-125.0,-0.06,5.95,-62.0,-0.03,0.0,-150.0,-0.07,-0.33,-0.29,-0.35,,,,-0.02,0.3,1.06,2.09,合庫-桃園,5.35%,花旗環球,4.18%,元富-宜蘭,3.34%
3029,零壹,資訊服務業,65.0,-1.81,-0.62,64.6,65.6,0.92,0.0,6196.09,293.0,4.0,33.0,16.0,101.0,250.0,250.0,-71.0,138.0,-5.44,1.0,-286.0,3.0,0.0,0.0,0.45,248.0,0.16,2.71,45.0,0.03,0.55,-139.0,-0.09,-1.02,-5.79,-1.19,,,,-0.34,1.11,2.57,7.06,台灣摩根士丹利,5.02%,新加坡商瑞銀,2.76%,美商高盛,2.37%
3030,德律,其他電子業,64.3,0.63,0.31,64.5,64.9,0.93,-0.46,1019.18,-159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,50.0,-61.0,-0.03,0.0,-99.0,-0.04,15.26,1.0,0.0,0.33,-144.0,-0.06,-0.1,-0.15,-0.35,23.09,-48.81,-42.80,0.74,0.85,1.34,1.17,凱基-台北,7.95%,元大-館前,7.46%,元大-彰化民生,5.69%
3031,佰鴻,光電業,22.8,7.8,-1.32,22.5,21.7,-4.82,-5.03,5710.81,-413.0,2.0,112.0,146.0,146.0,146.0,146.0,-145.0,258.0,-1.99,2.0,-13.0,77.0,0.0,0.0,0.0,-456.0,-0.26,1.73,43.0,0.02,0.24,-374.0,-0.22,-0.39,-0.33,-0.36,,,,0.95,1.84,2.57,3.27,元大-西門,1.21%,華南永昌,0.75%,元大-雙和,0.75%
3032,偉訓,電子零組件業,54.0,-2.17,-0.93,53.5,54.6,1.11,-1.62,3845.82,-171.0,3.0,-75.0,118.0,118.0,118.0,153.0,-55.0,98.0,-1.47,1.0,-109.0,-112.0,0.0,0.0,0.07,-195.0,-0.19,11.48,24.0,0.02,0.37,153.0,0.15,-1.95,-1.29,2.27,,,,-1.42,-0.65,2.59,8.18,統一-仁愛,6.81%,康和,5.41%,新加坡商瑞銀,2.55%
3033,威健,電子通路業,31.0,0.16,0.0,31.0,31.05,0.16,0.0,792.31,40.0,0.0,0.0,-4.0,1.0,1.0,10.0,0.0,-3.0,-1.0,1.0,-50.0,10.0,-3.0,-0.0,0.0,43.0,0.01,8.1,0.0,0.0,0.04,-3.0,-0.0,0.02,-0.03,-0.3,,,,0.14,0.28,0.43,0.94,富邦-東花蓮,9.72%,永全證券,6.44%,摩根大通,2.78%
3034,聯詠,半導體業,425.5,0.47,-0.82,422.0,424.0,-0.35,-0.47,3142.37,-459.0,1.0,-16.0,19.0,19.0,33.0,33.0,-3.0,-39.0,-1.16,1.0,198.0,-137.0,-274.0,-0.05,10.21,-187.0,-0.03,48.9,2.0,0.0,5.69,261.0,0.04,0.3,0.14,-1.01,,,,1.4,8.15,9.12,-2.31,摩根大通,8.53%,美商高盛,5.6%,凱基,5.6%
3035,智原,半導體業,171.5,-0.58,-0.29,171.0,173.0,0.87,0.0,3950.43,121.0,2.0,-502.0,-140.0,263.0,263.0,263.0,-195.0,-360.0,0.39,3.0,26.0,-147.0,1.0,0.0,5.63,-158.0,-0.06,19.38,278.0,0.11,3.48,198.0,0.08,-0.58,-1.87,-2.42,,,,1.2,2.2,4.2,-8.98,新加坡商瑞銀,5.19%,永豐金證券,4.13%,元大證券,2.3%
3036,文曄,電子通路業,65.9,-1.05,0.0,65.9,66.2,0.46,-0.3,497.5,21.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-1.0,,1.0,14.0,-15.0,89.0,0.01,5.44,-42.0,-0.0,11.5,-26.0,-0.0,2.73,0.0,0.0,-0.02,0.03,-0.02,,,,-0.18,-0.37,0.39,-0.26,港商野村,18.51%,美林,15.29%,摩根大通,9.66%
3037,欣興,電子零組件業,180.5,0.28,-1.11,178.5,181.0,0.28,-0.82,20647.24,4110.0,1.0,-126.0,70.0,263.0,695.0,1008.0,-183.0,-162.0,-3.61,3.0,1236.0,-164.0,84.0,0.01,6.22,3378.0,0.22,42.98,648.0,0.04,1.61,-164.0,-0.01,-1.02,0.46,4.19,,,,-0.9,5.45,13.35,32.18,美商高盛,14.95%,元大證券,4.87%,康和,2.23%
3038,全台,光電業,34.7,3.58,0.43,34.85,35.5,2.31,-0.98,10186.69,-620.0,3.0,1.0,4.0,4.0,31.0,85.0,25.0,0.0,5.25,1.0,-10.0,-16.0,0.0,0.0,1.51,-620.0,-0.39,16.08,0.0,0.0,0.95,206.0,0.13,1.42,2.53,2.71,,,,1.41,2.13,4.01,7.52,元富,5.21%,永豐金-內湖,3.95%,凱基-台北,3.4%
3040,遠見,其他,31.5,-0.32,0.63,31.7,31.65,0.48,-0.47,26.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.52,0.0,0.0,0.2,0.0,0.0,-0.02,-0.03,-0.03,,,,0.03,-0.08,-0.09,-0.3,永豐金-古亭,26.92%,元大-楊梅,7.69%,兆豐-南京,7.69%
3041,揚智,半導體業,20.35,0.74,-0.74,20.2,19.85,-2.46,-2.46,1766.56,274.0,4.0,1.0,5.0,9.0,67.0,67.0,3.0,-37.0,-0.4,1.0,-30.0,-575.0,0.0,0.0,0.01,271.0,0.14,10.85,3.0,0.0,0.71,-624.0,-0.32,-0.24,-0.86,-1.47,,,,-0.13,0.11,0.64,-0.44,美商高盛,7.07%,新加坡商瑞銀,4.19%,凱基-台北,3.51%
3042,晶技,電子零組件業,90.3,1.01,0.0,90.3,90.7,0.44,-0.22,1062.65,418.0,3.0,3.0,10.0,10.0,10.0,28.0,-1.0,6.0,-1.1,0.0,-88.0,-104.0,75.0,0.02,3.22,156.0,0.05,14.39,187.0,0.06,1.45,278.0,0.09,0.67,0.68,0.69,,,,1.02,2.17,3.46,3.45,富邦證券,19.19%,台灣摩根士丹利,14.58%,元大證券,6.59%
3043,科風,其他電子業,36.3,2.54,6.89,38.8,36.95,1.79,-4.77,385.75,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,47.0,17.0,0.0,0.0,0.0,-16.0,-0.04,1.06,0.0,0.0,2.34,-35.0,-0.09,-0.46,-1.52,-3.2,,,,0.65,-0.12,-3.04,-0.91,港商野村,3.37%,台新-高雄,2.33%,台新-台中,2.33%
3044,健鼎,電子零組件業,128.5,1.18,0.0,128.5,129.0,0.39,-1.53,6373.69,1411.0,3.0,7.0,1.0,7.0,14.0,14.0,0.0,-1.0,-1.0,3.0,98.0,-43.0,781.0,0.15,8.18,770.0,0.15,38.75,-140.0,-0.03,6.77,134.0,0.03,-0.12,-0.32,-0.59,,,,3.6,4.75,10.8,14.8,台灣摩根士丹利,15.52%,花旗環球,11.56%,凱基,6.13%
3045,台灣大,通信網路業,103.5,0.0,0.0,103.5,103.0,-0.48,-0.48,3729.66,-271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,-39.0,55.0,184.0,0.01,3.38,-541.0,-0.02,15.54,86.0,0.0,0.82,-219.0,-0.01,-0.03,-0.09,-0.05,,,,-0.2,-0.45,-0.6,0.94,港商野村,14.1%,永豐金證券,7.61%,康和,5.36%
3046,建��,電腦及週邊設備業,81.1,0.25,0.25,81.3,83.7,3.21,-0.12,4018.87,583.0,1.0,-24.0,-9.0,18.0,18.0,567.0,-5.0,-105.0,-0.44,3.0,45.0,273.0,0.0,0.0,0.0,566.0,1.62,10.4,17.0,0.05,1.32,299.0,0.86,0.24,-1.08,1.59,,,,1.94,1.54,2.48,9.99,台灣摩根士丹利,4.38%,港商野村,3.18%,美商高盛,2.66%
3047,訊舟,通信網路業,15.45,0.98,0.32,15.5,15.75,1.94,-0.32,2177.77,-300.0,2.0,0.0,4.0,9.0,9.0,228.0,9.0,-21.0,1.25,4.0,80.0,250.0,0.0,0.0,0.0,-299.0,-0.14,2.16,-1.0,-0.0,0.17,23.0,0.01,-0.07,-0.49,-1.79,,,,0.4,0.46,0.46,-0.32,永豐金-信義,6.34%,統一-新營,3.21%,群益金鼎-敦南,3.21%
